OPIS Truckstop ID,Truckstop_Name,Address,City,State,Rack_ID,Average_Retail_Price,Highest_Price,city_lat,city_lon,row_index,Geocoded_Lat,Geocoded_Lon,Matched_Address,Query_Used,Attempt,Geocode_Status,Done
52423,PILOT TRAVEL CENTER #908- TOWN PUMP,"I-15 & I-90, EXIT 122",Butte,MT,816,3.56566666,3.56566666,45.902,-112.6571,1352,46.00505,-112.61172,,"PILOT TRAVEL CENTER #908- TOWN PUMP, I-15 & I-90, EXIT 122, Butte, MT",1,OK,done
52426,J MART #322,"I-65, EXIT 322",Falkville,AL,615,3.199,3.199,34.3793,-86.9086,1353,34.36333,-86.8912,,"J MART #322, I-65, EXIT 322, Falkville, AL",1,OK,done
52427,PILOT TRAVEL CENTERS #340,"I-80, EXIT 46",Fernley,NV,966,3.91566666,3.91566666,39.5627,-119.1906,1354,39.60655,-119.25257,,"PILOT TRAVEL CENTERS #340, I-80, EXIT 46, Fernley, NV",1,OK,done
52428,PILOT TRAVEL CENTERS #338,"I-26, EXIT 115 & US-321",West Columbia,SC,135,3.499,3.499,33.9932,-81.0936,1355,33.93012,-81.07771,,"PILOT TRAVEL CENTERS #338, I-26, EXIT 115 & US-321, West Columbia, SC",1,OK,done
52430,CHEVRON FOOD MART,"I-75, EXIT 350 & SR-2",Ringgold,GA,285,2.859,2.859,34.9136,-85.1215,1356,34.92808,-85.15222,,"CHEVRON FOOD MART, I-75, EXIT 350 & SR-2, Ringgold, GA",1,OK,done
52431,WOODBINE TRAVEL CENTER,"I-95, EXIT 14",Woodbine,GA,75,3.03233333,3.03233333,30.9598,-81.7176,1357,30.93949,-81.68612,,"WOODBINE TRAVEL CENTER, I-95, EXIT 14, Woodbine, GA",1,OK,done
52435,CM WINNERS CHOICE,"I-10 & SR-108, EXIT 23",Sulphur,LA,690,3.299,3.299,30.2286,-93.3566,1358,30.21131,-93.32566,,"CM WINNERS CHOICE, I-10, Sulphur, LA",2,OK,done
52438,NEW MADRID,"I-55, EXIT 52/SR-P",New Madrid,MO,275,3.269,3.269,36.5878,-89.5505,1359,36.66857,-89.53823,,"NEW MADRID, I-55, EXIT 52/SR-P, New Madrid, MO",1,OK,done
52439,CIRCLE K #2723395,US-11,Hattiesburg,MS,620,3.199,3.199,31.3074,-89.317,1360,31.2567,-89.33836,,"CIRCLE K #2723395, US-11, Hattiesburg, MS",1,OK,done
52441,PILOT #6990,"I-95, EXIT 106",Kenly,NC,205,3.709,3.709,35.5885,-78.137,1361,35.57601,-78.15084,,"PILOT #6990, I-95, EXIT 106, Kenly, NC",1,OK,done
52450,PILOT #1290,"I-35, EXIT 410 & US-77",Red Oak,TX,630,3.299,3.299,32.5212,-96.7866,1362,31.5201,-97.08513,,"PILOT #1290, I-35, EXIT 410 & US-77, Red Oak, TX",1,OK,done
52452,PLAINVIEW TRAVEL PLAZA,"US-41, EXIT 113 & SR-26",Oshkosh,WI,444,3.199,3.199,44.0227,-88.5619,1363,43.89528,-88.62988,,"PLAINVIEW TRAVEL PLAZA, US-41, EXIT 113 & SR-26, Oshkosh, WI",1,OK,done
52454,PILOT TRAVEL CENTERS #6,"I-70, EXIT 178 & SR-209",Cambridge,OH,315,3.509,3.509,40.0221,-81.5869,1364,40.02442,-81.59013,,"PILOT TRAVEL CENTERS #6, I-70, EXIT 178 & SR-209, Cambridge, OH",1,OK,done
52455,LOVES TRAVEL STOP #266,"I-35, EXIT 32",Ardmore,OK,253,3.649,3.649,34.1949,-97.1256,1365,34.18823,-97.17082,,"LOVES TRAVEL STOP #266, I-35, EXIT 32, Ardmore, OK",1,OK,done
52456,PILOT TRAVEL CENTERS #317,"I-44, EXIT 4 (ST 435)",Joplin,MO,277,3.41233333,3.41233333,37.0757,-94.5018,1366,38.87282,-92.9151,,"PILOT TRAVEL CENTERS #317, I-44, EXIT 4 (ST 435), Joplin, MO",1,OK,done
52458,PILOT TRAVEL CENTERS #332,"I-40, EXIT 161 & SR-391",North Little Rock,AR,695,3.238,3.239,34.7807,-92.2371,1367,34.74546,-92.12842,,"PILOT TRAVEL CENTERS #332, I-40, EXIT 161 & SR-391, North Little Rock, AR",1,OK,done
52461,FLORENCE VALERO,US-130,Burlington,NJ,160,3.13566666,3.13566666,nan,nan,1368,40.09602,-74.80726,,"FLORENCE VALERO, US-130, Burlington, NJ",1,OK,done
52463,PILOT TRAVEL CENTERS #341,"I-15, EXIT 48",North Las Vegas,NV,910,3.69566666,3.69566666,36.2883,-115.0888,1369,36.24069,-115.09785,,"PILOT TRAVEL CENTERS #341, I-15, EXIT 48, North Las Vegas, NV",1,OK,done
52464,7-ELEVEN #40118,ST 220 & I-180,Muncy,PA,138,4.359,4.359,41.2021,-76.7854,1370,41.23795,-76.81252,,"7-ELEVEN #40118, ST 220 & I-180, Muncy, PA",1,OK,done
52465,FLYING J TRAVEL PLAZA #605,"I-40, EXIT 84",Russellville,AR,695,3.369,3.369,35.2762,-93.1383,1371,35.28371,-93.09009,,"FLYING J TRAVEL PLAZA #605, I-40, EXIT 84, Russellville, AR",1,OK,done
52466,FLYING J TRAVEL PLAZA #784,"I-95, EXIT 100 & SR-272",North East,MD,22,4.199,4.199,39.6076,-75.9414,1372,39.59945,-75.94247,,"FLYING J TRAVEL PLAZA #784, I-95, EXIT 100 & SR-272, North East, MD",1,OK,done
52467,FLYING J TRAVEL PLAZA #712,"I-20, EXIT 70",Columbia,SC,135,3.43233333,3.43233333,34.0378,-80.9036,1373,34.06468,-81.02351,,"FLYING J TRAVEL PLAZA #712, I-20, EXIT 70, Columbia, SC",1,OK,done
52468,FLYING J TRAVEL PLAZA #703,"I-40, EXIT 140",Oklahoma City,OK,483,3.309,3.309,35.4676,-97.5136,1374,35.45895,-97.68987,,"FLYING J TRAVEL PLAZA #703, I-40, EXIT 140, Oklahoma City, OK",1,OK,done
52469,LOVES TRAVEL STOPS #269,US-287/US-82/SR-79 & US-281,Wichita Falls,TX,770,3.136,3.149,33.9072,-98.5291,1375,33.83317,-98.48813,,"LOVES TRAVEL STOPS #269, US-287/US-82/SR-79 & US-281, Wichita Falls, TX",1,OK,done
52470,QUIKTRIP #562,"I-80, EXIT 136",Des Moines,IA,320,3.04733333,3.04733333,41.5725,-93.6105,1376,41.57145,-93.61513,,"QUIKTRIP #562, I-80, EXIT 136, Des Moines, IA",1,OK,done
52471,FLYING J TRAVEL PLAZA #695,"I-75, EXIT 135",Beaverdam,OH,411,3.33066666,3.33066666,40.8328,-83.9739,1377,40.83257,-83.96642,,"FLYING J TRAVEL PLAZA #695, I-75, EXIT 135, Beaverdam, OH",1,OK,done
52472,FLYING J TRAVEL PLAZA #708,"I-81, EXIT 52",Carlisle,PA,70,4.109,4.109,40.2,-77.2034,1378,40.23383,-77.12208,,"FLYING J TRAVEL PLAZA #708, I-81, EXIT 52, Carlisle, PA",1,OK,done
52473,FLYING J TRAVEL PLAZA #743,"I-15, EXIT 222",Nephi,UT,835,3.71566666,3.71566666,39.7069,-111.8326,1379,39.68525,-111.8371,,"FLYING J TRAVEL PLAZA #743, I-15, EXIT 222, Nephi, UT",1,OK,done
52474,PILOT TRAVEL CENTERS #17,"I-94, EXIT 104",Battle Creek,MI,406,3.979000000000001,3.999,42.2985,-85.2296,1380,42.30341,-85.08234,,"PILOT TRAVEL CENTERS #17, I-94, EXIT 104, Battle Creek, MI",1,OK,done
52477,PETRO FARGO #361,"I-94, EXIT 348",Fargo,ND,341,3.499,3.499,46.8651,-96.8292,1381,46.85231,-96.91179,,"PETRO FARGO #361, I-94, EXIT 348, Fargo, ND",1,OK,done
52478,LOVES TRAVEL STOP #418,"I-64, EXIT 172",Grayson,KY,255,3.75566666,3.75566666,38.3317,-82.9371,1382,38.34114,-82.94231,,"LOVES TRAVEL STOP #418, I-64, EXIT 172, Grayson, KY",1,OK,done
52479,PETRO CARNESVILLE #377,"I-85, EXIT 160",Carnesville,GA,16,3.154,3.154,34.3729,-83.2328,1383,34.37201,-83.235,,"PETRO CARNESVILLE #377, I-85, EXIT 160, Carnesville, GA",1,OK,done
52480,LOVES TRAVEL STOP #268,US6-9 & US-75,Atoka,OK,253,3.489,3.489,34.386,-96.1317,1384,34.36731,-96.14091,,"LOVES TRAVEL STOP #268, US6-9 & US-75, Atoka, OK",1,OK,done
52482,KING TRAVEL PLAZA,"I-95, EXIT 6",Kingsland,GA,75,3.109,3.109,30.8194,-81.7216,1385,30.8008,-81.68008,,"KING TRAVEL PLAZA, I-95, EXIT 6, Kingsland, GA",1,OK,done
52483,FLYING J TRAVEL PLAZA #659,"I-70, EXIT 253",Salina,KS,523,3.77233333,3.77233333,38.8136,-97.6143,1386,,,"ERROR: 403 Denied: {""message"":""Missing Authentication Token""}",,99,ERROR,not done
52484,KWIK STAR #303,"I-80, EXIT 201 & US-21",Brooklyn,IA,380,3.129,3.129,41.732,-92.445,1387,41.69058,-92.35785,,"KWIK STAR #303, I-80, EXIT 201 & US-21, Brooklyn, IA",1,OK,done
52493,10 ACRE TRUCKSTOP,"HWY-401, EXIT 53B & HWY 1",Belleville,ON,420,3.4299393350000003,3.48592833,nan,nan,1388,44.20961,-77.34246,,"10 ACRE TRUCKSTOP, HWY-401, EXIT 53B & HWY 1, Belleville, ON",1,OK,done
52510,Valero,SR-9,Maysville,KY,312,3.599,3.599,38.6455,-83.7911,1389,38.64671,-83.76235,,"Valero, SR-9, Maysville, KY",1,OK,done
52511,JOES JUNCTION #9,"I-65, RAYMOND EXIT",Indianapolis,IN,375,3.459,3.459,39.7771,-86.1458,1390,39.73707,-86.15693,,"JOES JUNCTION #9, I-65, RAYMOND EXIT, Indianapolis, IN",1,OK,done
52512,LOVES TRAVEL STOPS #270,"I-20, EXIT 349",Ranger,TX,575,3.201,3.213,32.4693,-98.6751,1391,32.48778,-98.56149,,"LOVES TRAVEL STOPS #270, I-20, EXIT 349, Ranger, TX",1,OK,done
52513,FLYING J TRAVEL PLAZA #678,"I-20 & I-55, EXIT 47",Pearl,MS,760,3.149,3.149,32.273,-90.0918,1392,32.27731,-90.16064,,"FLYING J TRAVEL PLAZA #678, I-20 & I-55, EXIT 47, Pearl, MS",1,OK,done
52514,FLYING J TRAVEL PLAZA #671,"I-55, EXIT 58",Matthews,MO,275,3.239,3.239,36.7584,-89.5688,1393,36.75998,-89.54084,,"FLYING J TRAVEL PLAZA #671, I-55, EXIT 58, Matthews, MO",1,OK,done
52516,FLYING J TRAVEL PLAZA #612,"I-40, EXIT 255",Winslow,AZ,930,3.624,3.624,35.0243,-110.7095,1394,35.01548,-110.67467,,"FLYING J TRAVEL PLAZA #612, I-40, EXIT 255, Winslow, AZ",1,OK,done
52517,STRIPES 7FLEET #42562,US-84 & US-385,Littlefield,TX,700,3.199,3.199,33.9192,-102.3348,1395,33.90425,-102.33222,,"STRIPES 7FLEET #42562, US-84 & US-385, Littlefield, TX",1,OK,done
52520,DANDY MINI MART #19,"ROUTE 17, EXIT 59-A",Sayre,PA,190,3.99233333,3.99233333,41.9856,-76.5207,1396,41.99858,-76.58735,,"DANDY MINI MART #19, ROUTE 17, EXIT 59-A, Sayre, PA",1,OK,done
52527,PETRO STOPPING CENTER #323,"I-75, EXIT 368",Reddick,FL,225,3.35233333,3.35233333,29.3687,-82.1976,1397,29.40847,-82.24644,,"PETRO STOPPING CENTER #323, I-75, EXIT 368, Reddick, FL",1,OK,done
52528,QUIKTRIP #150,"I-70, EXIT 28",Oak Grove,MO,400,2.959,2.959,39.0075,-94.1282,1398,39.01309,-94.12797,,"QUIKTRIP #150, I-70, EXIT 28, Oak Grove, MO",1,OK,done
52529,BIG SKY TRUCK STOP,"I-15, EXIT 56 N",Dillon,MT,786,3.689,3.689,45.218,-112.6345,1399,44.79301,-112.76438,,"BIG SKY TRUCK STOP, I-15, EXIT 56 N, Dillon, MT",1,OK,done
52531,FLYING J FUEL STOP #768,"I-435, EXIT 57",Kansas City,MO,400,3.38233333,3.38233333,39.1238,-94.5541,1400,39.24995,-94.75523,,"FLYING J FUEL STOP #768, I-435, EXIT 57, Kansas City, MO",1,OK,done
52534,LEES FOOD MART #1122,"I-75, EXIT 122 & SR-61",Clinton,TN,405,2.969,2.969,36.0981,-84.1283,1401,36.09834,-84.13254,,"LEES FOOD MART #1122, I-75, EXIT 122 & SR-61, Clinton, TN",1,OK,done
52535,PWI #115,"I-45, EXIT 178",Buffalo,TX,765,2.899,2.899,31.46,-96.066,1402,31.46073,-96.0844,,"PWI #115, I-45, EXIT 178, Buffalo, TX",1,OK,done
52537,TA Express Osseo #431,"I-94, EXIT 88",Osseo,WI,448,3.469,3.469,44.5795,-91.212,1403,44.57523,-91.20188,,"TA Express Osseo #431, I-94, EXIT 88, Osseo, WI",1,OK,done
52539,PILOT TRAVEL CENTERS #331,"I-285 , EXIT 51",Atlanta,GA,18,3.599,3.599,33.7628,-84.422,1404,33.51776,-84.66998,,"PILOT TRAVEL CENTERS #331, I-285 , EXIT 51, Atlanta, GA",1,OK,done
52541,PANTRY TRUCKSTOP,US-2/US-41,Rapid River,MI,360,3.405666666666667,3.499,45.9264,-86.9743,1405,45.92668,-86.97475,,"PANTRY TRUCKSTOP, US-2/US-41, Rapid River, MI",1,OK,done
52542,FLYING J TRAVEL PLAZA #624,"I-75, EXIT 285 & SR-52",San Antonio,FL,225,3.599,3.599,28.3395,-82.2786,1406,28.33124,-82.3243,,"I-75 EXIT 285, San Antonio, FL",4,OK,done
52546,CIRCLE K #2723910,US-84 & US-27,Bainbridge,GA,20,3.599,3.599,30.9052,-84.5732,1407,30.88815,-84.56538,,"CIRCLE K #2723910, Bainbridge, GA",3,OK,done
52548,Henderson Fuel Mart,"I-80, EXIT 342",Henderson,NE,350,2.899,2.899,40.78,-97.8117,1408,,,"ERROR: 403 Denied: {""message"":""Missing Authentication Token""}",,99,ERROR,not done
52549,SPEEDWAY #3328,"I-77, EXIT 159 A",Cleveland,OH,305,3.799,3.799,41.4764,-81.6805,1409,41.45053,-81.65685,,"SPEEDWAY #3328, I-77, EXIT 159 A, Cleveland, OH",1,OK,done
52550,PILOT TRAVEL CENTERS #404,"I-24, EXIT 81 SE",Murfreesboro,TN,460,3.47233333,3.47233333,35.849,-86.4121,1410,35.8078,-86.39603,,"PILOT TRAVEL CENTERS #404, I-24, EXIT 81 SE, Murfreesboro, TN",1,OK,done
52551,PILOT TRAVEL CENTERS #374,"I-10, EXIT 142 & SR-71",Marianna,FL,20,3.599,3.599,30.7943,-85.2259,1411,30.72571,-85.18766,,"PILOT TRAVEL CENTERS #374, I-10, EXIT 142 & SR-71, Marianna, FL",1,OK,done
52552,FLYING J TRAVEL PLAZA #672,"I-49/US-71, EXIT167 & CR-J",Peculiar,MO,400,3.42233333,3.42233333,38.7306,-94.4735,1412,38.72338,-94.45227,,"FLYING J TRAVEL PLAZA #672, I-49/US-71, EXIT167 & CR-J, Peculiar, MO",1,OK,done
52553,FLYING J TRAVEL PLAZA #689,"I-40, EXIT 153",Albuquerque,NM,580,3.549,3.549,35.1054,-106.6465,1413,35.0795,-106.74574,,"FLYING J TRAVEL PLAZA #689, Albuquerque, NM",3,OK,done
52557,SPRINT MART #40,US-72 & SR-247,Tuscumbia,AL,615,3.189,3.189,34.7204,-87.7035,1414,34.63581,-87.90278,,"SPRINT MART #40, US-72 & SR-247, Tuscumbia, AL",1,OK,done
52558,LOVES TRAVEL STOP #271,"I-40, EXIT 37 & US-219",Ozark,AR,695,3.39233333,3.39233333,35.4991,-93.8438,1415,35.51147,-93.82234,,"LOVES TRAVEL STOP #271, I-40, EXIT 37 & US-219, Ozark, AR",1,OK,done
52562,MOBIL,"I-87, EXIT 36                 ",Plattsburgh,NY,39,3.799,3.799,44.6951,-73.4563,1416,44.78084,-73.43512,,"MOBIL, I-87, EXIT 36                 , Plattsburgh, NY",1,OK,done
52563,FLYING J TRAVEL PLAZA #631,"I-75, EXIT 2",Lake Park,GA,20,3.32233333,3.32233333,30.6851,-83.1873,1417,30.64814,-83.19346,,"I-75 EXIT 2, Lake Park, GA",4,OK,done
52564,FLYING J TRAVEL PLAZA #669,"I-44, EXIT 11A & US-71/SR-249 & SR-FF",Joplin,MO,277,3.41233333,3.41233333,37.0757,-94.5018,1418,,,"ERROR: 403 Denied: {""message"":""Missing Authentication Token""}",,99,ERROR,not done
52565,PILOT TRAVEL CENTERS #377,"I-35, EXIT 13",Laredo,TX,693,3.599,3.599,27.5625,-99.4874,1419,27.68411,-99.46145,,"PILOT TRAVEL CENTERS #377, I-35, EXIT 13, Laredo, TX",1,OK,done
52566,YUMM,"I-35, EXIT 8",Laredo,TX,598,2.87566666,2.87566666,27.5625,-99.4874,1420,27.68478,-99.46364,,"YUMM, I-35, EXIT 8, Laredo, TX",1,OK,done
52575,PILOT TRAVEL CENTERS #775,"I-15, EXIT 4",Saint George,UT,910,3.67566666,3.67566666,nan,nan,1421,37.0606,-113.58216,,"PILOT TRAVEL CENTERS #775, I-15, EXIT 4, Saint George, UT",1,OK,done
52577,PILOT TRAVEL CENTER #329,"I-29 & I-80, EXIT 1B",Council Bluffs,IA,319,3.659,3.659,41.2369,-95.8516,1422,41.23561,-95.87878,,"PILOT TRAVEL CENTER #329, I-29 & I-80, EXIT 1B, Council Bluffs, IA",1,OK,done
52580,LOVES TRAVEL STOP #405,"I-95, EXIT 29",Brunswick,GA,75,3.355,3.389,31.1449,-81.4746,1423,31.13663,-81.57164,,"LOVES TRAVEL STOP #405, I-95, EXIT 29, Brunswick, GA",1,OK,done
52581,TA WILLCOX TRAVEL CENTER,"I-10, EXIT 340",Willcox,AZ,980,3.28233333,3.28233333,32.2515,-109.8359,1424,,,"ERROR: 403 Denied: {""message"":""Missing Authentication Token""}",,99,ERROR,not done
52582,JRs Oasis,SR-50,Yankton,SD,572,3.149,3.149,42.8901,-97.3927,1425,42.89866,-97.3976,,"JRs Oasis, SR-50, Yankton, SD",1,OK,done
52585,SUPERPUMPER #22,"I-94, EXIT 42",Belfield,ND,807,3.529,3.529,46.886,-103.1952,1426,46.89673,-103.19647,,"SUPERPUMPER #22, I-94, EXIT 42, Belfield, ND",1,OK,done
52587,PILOT TRAVEL CENTERS #380,"I-81, EXIT 25 & I-90, EXIT 36",Liverpool,NY,220,4.159,4.159,43.1065,-76.2095,1427,43.1128,-76.20623,,"PILOT TRAVEL CENTERS #380, I-81, EXIT 25 & I-90, EXIT 36, Liverpool, NY",1,OK,done
52588,STRIPES #42564,US-87,Lubbock,TX,700,3.199,3.199,33.5657,-101.8879,1428,33.53477,-101.95662,,"STRIPES #42564, US-87, Lubbock, TX",1,OK,done
52590,FLYING J TRAVEL PLAZA #661,"I-65, EXIT 2 & US-31W",Franklin,KY,415,3.169,3.169,36.7177,-86.5595,1429,36.66151,-86.55921,,"I-65 EXIT 2, Franklin, KY",4,OK,done
52591,FLYING J TRAVEL PLAZA #749,"I-95, EXIT 104",Ruther Glen,VA,180,3.619,3.619,nan,nan,1430,,,"ERROR: 403 Denied: {""message"":""Missing Authentication Token""}",,99,ERROR,not done
52594,PILOT TRAVEL CENTERS #348,"I-70, EXIT 32B",Bentleyville,PA,165,4.109,4.109,40.1178,-80.0044,1431,40.13156,-80.00054,,"PILOT TRAVEL CENTERS #348, I-70, EXIT 32B, Bentleyville, PA",1,OK,done
52595,7-ELEVEN #40281,"I-476,  EXIT 35/95",Jim Thorpe,PA,90,3.589,3.589,40.8712,-75.7433,1432,40.87998,-75.7263,,"7-ELEVEN #40281, I-476,  EXIT 35/95, Jim Thorpe, PA",1,OK,done
52597,7-ELEVEN #40278,"I-81, EXIT 44 & I-76",Plainfield,PA,70,3.96733333,3.96733333,nan,nan,1433,40.51387,-80.10417,,"I-81 EXIT 44, Plainfield, PA",4,OK,done
52598,7-ELEVEN #40283,"I-76, EXIT 19/247",Middletown,PA,70,3.97066666,3.97066666,40.201,-76.7289,1434,40.19958,-76.73064,,"7-ELEVEN #40283, Middletown, PA",3,OK,done
52598,7-ELEVEN #40283,"I-76, EXIT 19/247",Middletown,PA,70,3.97066666,3.97066666,40.644,-75.3244,1435,40.19958,-76.73064,,"7-ELEVEN #40283, Middletown, PA",3,OK,done
52599,7-ELEVEN #40285,"I-76, EXIT 21/286",Bowmansville,PA,208,3.97066666,3.97066666,40.2029,-76.0211,1436,39.98625,-75.80344,,"7-ELEVEN #40285, I-76, EXIT 21/286, Bowmansville, PA",1,OK,done
52601,LOVES TRAVEL STOP #236,"I-40, EXIT 161 & SR-391",North Little Rock,AR,695,3.22066666,3.22066666,34.7807,-92.2371,1437,34.74546,-92.12842,,"LOVES TRAVEL STOP #236, I-40, EXIT 161 & SR-391, North Little Rock, AR",1,OK,done
52602,7-ELEVEN #40277,"I-76, EXIT 16/226",Newburg,PA,70,4.299,4.299,40.137,-77.5546,1438,,,"ERROR: 403 Denied: {""message"":""Missing Authentication Token""}",,99,ERROR,not done
52602,7-ELEVEN #40277,"I-76, EXIT 16/226",Newburg,PA,70,4.299,4.299,40.5214,-78.4217,1439,,,"ERROR: 403 Denied: {""message"":""Missing Authentication Token""}",,99,ERROR,not done
52603,CASEYS #3364,US-281 & SR-200,Carrington,ND,341,3.439,3.439,47.452,-99.1307,1440,47.45164,-99.11719,,"CASEYS #3364, US-281 & SR-200, Carrington, ND",1,OK,done
52605,PILOT TRAVEL CENTER #39,"I-57, EXIT 335",Monee,IL,290,3.451,3.559,41.4181,-87.7502,1441,41.42745,-87.75688,,"PILOT TRAVEL CENTER #39, I-57, EXIT 335, Monee, IL",1,OK,done
52607,PILOT TRAVEL CENTERS #409,"I-40, EXIT 172",Dickson,TN,460,3.19233333,3.19233333,36.0637,-87.3665,1442,36.02221,-87.34304,,"PILOT TRAVEL CENTERS #409, I-40, EXIT 172, Dickson, TN",1,OK,done
52608,PILOT #7971,"I-40, EXIT 133",Conover,NC,46,3.699,3.699,35.7154,-81.2174,1443,35.72213,-81.18975,,"PILOT #7971, I-40, EXIT 133, Conover, NC",1,OK,done
52610,TA HARBORCREEK TRAVEL CENTER,"I-90, EXIT 35",Erie,PA,240,4.199,4.199,42.1167,-80.0733,1444,42.138,-79.92646,,"TA HARBORCREEK TRAVEL CENTER, I-90, EXIT 35, Erie, PA",1,OK,done
52611,STRIPES #40530,SR-239,Del Rio,TX,740,3.229,3.229,29.3708,-100.8801,1445,29.32956,-100.92457,,"STRIPES #40530, SR-239, Del Rio, TX",1,OK,done
52612,STRIPES 7FLEET #42568,US-60 & CR-G,Hereford,TX,700,3.35066666,3.35066666,34.8225,-102.4001,1446,34.81194,-102.40539,,"STRIPES 7FLEET #42568, US-60 & CR-G, Hereford, TX",1,OK,done
52615,PILOT TRAVEL CENTERS #4,"I-90, EXIT 151",Avon,OH,305,3.879,3.879,41.4485,-82.0187,1447,41.46466,-82.06088,,"PILOT TRAVEL CENTERS #4, I-90, EXIT 151, Avon, OH",1,OK,done
52616,PILOT TRAVEL CENTER #28,I-69 EXIT 234,Daleville,IN,457,3.584,3.649,40.1187,-85.5567,1448,40.11483,-85.57318,,"PILOT TRAVEL CENTER #28, I-69 EXIT 234, Daleville, IN",1,OK,done
52618,PILOT TRAVEL CENTERS #63,"I-85, EXIT 35",Piedmont,SC,30,3.22233333,3.22233333,34.7074,-82.4651,1449,34.71051,-82.49784,,"PILOT TRAVEL CENTERS #63, I-85, EXIT 35, Piedmont, SC",1,OK,done
52620,GOODLAND 24/7 STORE,"I-70, EXIT 19",Goodland,KS,525,3.08733333,3.08733333,39.3489,-101.7143,1450,39.32591,-101.7268,,"GOODLAND 24/7 STORE, I-70, EXIT 19, Goodland, KS",1,OK,done
52621,CORNER MARKET #111,"I-70, EXIT 27",Goodland,KS,525,3.059,3.059,39.3489,-101.7143,1451,39.33507,-101.72925,,"CORNER MARKET #111, I-70, EXIT 27, Goodland, KS",1,OK,done
52622,STRIPES 7FLEET #42567,I-20,Stanton,TX,700,3.01566666,3.01566666,32.1317,-101.7927,1452,32.13965,-101.79986,,"STRIPES 7FLEET #42567, I-20, Stanton, TX",1,OK,done
52623,TA WILLINGTON TRAVEL CENTER,"I-84, EXIT 71",Willington,CT,100,5.199,5.199,nan,nan,1453,41.85286,-72.30037,,"TA WILLINGTON TRAVEL CENTER, I-84, EXIT 71, Willington, CT",1,OK,done
52624,PILOT TRAVEL CENTERS #390,"I-84, EXIT 188 & US-395",Stanfield,OR,982,3.469,3.469,45.7846,-119.2187,1454,45.76653,-119.2068,,"PILOT TRAVEL CENTERS #390, I-84, EXIT 188 & US-395, Stanfield, OR",1,OK,done
52625,FLYING J TRAVEL PLAZA #673,"I-44, EXIT 226 & SR-85",Sullivan,MO,540,3.324,3.324,38.2129,-91.1637,1455,38.22543,-91.15827,,"FLYING J TRAVEL PLAZA #673, I-44, EXIT 226 & SR-85, Sullivan, MO",1,OK,done
52626,FLYING J TRAVEL PLAZA #627,"I-95/SR-405, EXIT 29 & US-82/US-17/SR-25/SR-520",Brunswick,GA,75,3.39566666,3.39566666,31.1449,-81.4746,1456,,,"ERROR: 403 Denied: {""message"":""Missing Authentication Token""}",,99,ERROR,not done
52628,One9 Pride #1215,"I-10, EXIT 45",Salome,AZ,930,3.369,3.379,33.7778,-113.606,1457,33.63147,-113.77269,,"One9 Pride #1215, I-10, EXIT 45, Salome, AZ",1,OK,done
52629,LOVES TRAVEL STOPS #413,"I-90, EXIT 106 & US-97",Ellensburg,WA,977,3.889,3.949,46.9999,-120.5475,1458,46.9998,-120.55372,,"LOVES TRAVEL STOPS #413, I-90, EXIT 106 & US-97, Ellensburg, WA",1,OK,done
